subclass,Zdhhc1,Zdhhc2,Zdhhc3,Zdhhc4,Zdhhc5,Zdhhc6,Zdhhc7,Zdhhc8,Zdhhc9,Zdhhc11,Zdhhc12,Zdhhc13,Zdhhc14,Zdhhc15,Zdhhc16,Zdhhc17,Zdhhc18,Zdhhc19,Zdhhc20,Zdhhc21,Zdhhc22,Zdhhc23,Zdhhc24,Zdhhc25,Abhd4,Abhd6,Abhd10,Abhd11,Abhd12,Abhd13,Abhd16a,Abhd17a,Abhd17b,Abhd17c,Golga7,Golga7b,Lypla1,Lypla2,Ppt1,Selenok
303 IRN Dmbx1 Pax2 Gly-Gaba,3.85486001938394,5.951200828612226,5.063900921329762,1.406009058532475,4.503767126761143,3.9541544531876185,1.8958232897632528,3.9087922708043514,2.598376603246485,0.0,0.09568395929516486,2.888946331522,5.2183081039092825,0.8687527104743622,1.3192583157581352,6.552698009418991,3.3153188640966356,0.11370474662420885,6.81176290871962,6.062371507380743,5.410734792925277,0.7377935715441434,2.009179504412525,0.0,1.2169524183813132,4.045112507898103,2.9075793845098725,2.5607830600918464,7.094579530212115,2.5264605553645008,3.008385527808711,4.177083439047232,4.960138982197024,1.9643761684309762,4.389940575233795,4.2054122581421955,4.0556228138365835,3.69524603219902,5.951767990424198,6.400203004573126
304 NTS-PARN Neurod2 Gly-Gaba,3.5125625545978165,4.239838366174385,3.7006816318139486,1.1127806180406883,3.0798282171453977,3.37298144574767,1.371225500481431,2.9734971499584493,1.9105663697498243,0.016763719091129472,0.1912145521351403,2.0198992492488625,5.450744906086483,1.5601698745227843,1.0192027534260397,6.035692828500884,2.754117311796011,0.06639020638299978,6.543731462846529,5.577551253239123,1.7503757886976812,0.3177687804515839,1.314586012298831,0.0,1.002265630021431,3.6763229543665426,2.4945380324944293,1.6829211321208881,6.003441173525332,1.71398791269899,2.726305128080409,3.5535953885491733,4.505036103375661,1.7914286778679218,3.318433858577269,3.948295703468671,2.861314417785686,2.598162661230256,5.160209515891014,6.187718262518754
305 SPVI-SPVC Sall3 Nfib Gly-Gaba,4.064954711389722,5.44454560228735,4.179633409047939,1.2974181045950737,3.169191081466771,3.2257519336546503,1.7352827085372329,3.3515289286797465,2.4320457694208786,0.005722268382357469,0.09802361965780751,2.2402686035497794,5.873526661423085,1.3649509106427995,1.1892479643094134,6.269152020145334,2.6569380784245187,0.04901571863085445,6.626958571646884,5.570302701086595,1.929544692833216,0.3326749970001952,1.871106643394143,0.0,0.8929189622477355,4.11441398223141,2.380344966922101,1.9811784813713758,6.588083205277202,1.9404863777557508,3.118224624577266,4.322471499593381,5.0868769609011135,1.6933718148576657,3.246454591859334,4.2844282367641355,3.012196114805878,2.6749189190124953,5.418101071409439,5.870975369914032
306 SPVI-SPVC Sall3 Lhx1 Gly-Gaba,3.5398329975838196,5.20285597782649,4.528602320277049,1.115497511898924,3.368500667179892,2.9635667603410885,1.6453648528415048,3.2557997503680385,2.2083289793389524,0.007327217065883492,0.15478790329839892,2.0624360324379927,4.376165082830631,0.8106159735582545,1.0675640050284638,6.283875093726579,2.570951366258001,0.042437469411990836,6.175624427681198,5.661262422502635,1.3754775847741467,0.3315030524354733,1.9725935121258338,0.0,0.5781968422754558,3.974725474616487,2.0439556338591967,1.4594783142893137,6.741985068825667,2.336771359224757,2.699762002555672,4.798078834653615,5.28034264693955,1.895985786310451,3.3258347868205544,5.199781809262411,3.064541122275674,2.6531029606531717,5.434265167889243,5.835012913939957
307 RO-RPA Pkd2l1 Gaba,3.6865687019058635,5.017074180500848,2.018225376095091,0.7142982333898544,2.206583717039653,3.0352735221385956,1.1166113774691309,2.4092718607613017,1.5647522817764963,0.0,0.24601491327796662,1.7988431081175804,7.374051168560982,0.7256475697670665,0.7820765088711467,5.737602536167417,1.663666965706008,0.09281206130981445,5.778214280094419,5.39127663310085,2.1449416556528638,0.2559116099561964,1.0615745367748397,0.0,1.0704625280840057,2.7657848468848636,2.0189744627901485,1.3132963191185678,4.770587767873492,1.1334955575210708,2.5755942442587445,2.605081765779427,4.065758638083935,1.1993774729115623,2.7895382387297496,2.48731230199337,3.3487857899495532,1.9488291602049554,4.201221060539995,6.70277185525213
308 DCO Il22 Gly-Gaba,2.700636947948565,1.5385950802884663,4.057973419739194,1.0567708613668467,3.316900402939747,2.6228467546070937,1.3930501311734025,2.658474280351082,2.069458449070002,0.0,0.07890586532112796,2.534667901427709,4.7181934903988285,0.2652283330511332,0.9006182050391018,5.863069749698206,2.8971472407398906,0.02637419669228744,4.652342000143669,5.999820754226316,1.8617799932623573,0.3311307716299865,1.837401347170804,0.0,1.1762452729008193,4.265169313377766,2.28049961441001,1.3007628971761216,6.639505919000923,2.4496181361764213,3.490421147266268,4.261139269544857,5.199594390592875,2.0429751866039956,3.766719421332303,4.152430596278371,3.589105796709319,2.963483944197336,4.838026053729333,6.224848341226752
309 CB PLI Gly-Gaba,2.806036885700298,0.48994923352501957,3.4261839086911845,0.9482574708188202,2.982585808650089,2.706669363872073,1.2564581641412853,2.2227390563826623,1.7271273385702537,0.0,0.05985042334829393,2.0382701369959406,2.7287496587782734,0.31808705256305747,0.8474142083223701,5.839632055312029,1.8955876025756822,0.024058877581905877,5.400763076201192,5.625283169175815,0.28124041809008654,0.6010662718017585,1.0610280135578556,0.0,1.1330452642566644,4.786962538804285,2.258583061488729,1.134962575330587,5.662589224519092,2.216141071769648,3.262545125539392,3.4969578601988176,4.578844393800766,1.391586621104671,3.4466905712254814,2.833673608513706,3.141660658578909,2.510600871299636,4.570049314577823,5.727624660689035
310 CBX Golgi Gly-Gaba,3.024000507040122,2.3501006033002714,4.831330354271066,1.5341226120585019,4.656860331899112,3.7885962515762173,1.8543441377554561,3.51466676213897,2.544497104854518,0.0,0.014022066830769437,3.332124454458964,2.076807385867404,0.6285271734716147,1.7223738313130907,6.442044012325326,4.6048432289529915,0.07613158471805533,5.332708463636051,6.429206969402091,0.3661820782009269,0.21699534576783067,2.1172652170830166,0.0,1.246855567820703,4.545355499405222,2.6481940295688067,2.146833740968475,7.050431282659576,3.1816375108109307,3.9528642159557017,4.748947760493485,5.680704255284312,1.382442954479624,5.006084078365994,5.1812554470861905,4.289290547780564,4.196113880557293,5.8019195741804195,6.631305155475525
311 CBX MLI Megf11 Gaba,2.434740325117357,0.5067423459433104,2.9009332663646674,0.8463981524753127,2.4853526653678393,1.959352611835641,0.952629343239322,1.4889424640067128,1.7402617013628996,0.0016884576203968695,0.07768765821142928,1.6334839089929676,3.5424561985997562,0.18122009658101668,0.7804332128749363,5.3579081479661355,1.774011595560819,0.01281760347353605,3.7861596841642324,5.356638579822672,0.051850849448279175,0.1923218068868726,1.0836856810461997,0.0,0.9353516549206597,3.3269322953854106,2.035519307665356,0.8134431577037221,6.100969359757021,1.9530183639708543,3.218757465648117,3.7915636031284343,5.288959677325936,1.6689717209449608,3.621300762957936,0.9320650159975221,2.9021076363273655,2.2122935649622453,4.017287833131375,5.716482060348977
312 CBX MLI Cdh22 Gaba,2.87240125103058,0.3231831597706656,3.1030428984780807,0.9504853253474507,3.0102033555043493,2.664907931771819,1.093893674698144,1.7493758329381868,1.8619802788862436,0.0028099526265392342,0.05358335214237126,1.9585645113633523,2.218140805872511,0.15975816232736903,0.8753053127745487,5.496794995214579,1.8866157782935136,0.011983120053719884,4.291039612224437,5.636776996033849,0.1192322128655292,0.7764900283679504,1.331304982629946,0.0,1.1361564462795424,4.70786463335136,2.222110388242192,1.2569385360517398,6.860681932015098,2.280299700349501,3.744169240034997,3.9031678774754024,5.296225510984727,1.8781003736506747,3.6937856783774414,0.9158041088030272,3.1377061896514196,2.3074039902864003,4.398874790472991,5.748957785199955
313 CBX Purkinje Gaba,2.466312774858977,1.4016803810470984,4.072279174076884,1.6950124125731618,4.661884993628452,2.2650624381868463,1.6732897068324841,3.905519810475801,2.898703872530084,0.01003056011701885,0.1207144210213109,2.9202496986640125,10.015644549068652,0.05304866652739675,1.7197900050564816,6.696964614014877,3.8433109615978442,0.05862574138139424,4.122498551795357,6.510616944965563,0.03475910927120008,1.8264557229845146,2.0445836682068674,0.0,1.0279593486534921,6.117423551333578,2.1535585848908676,0.6108306301267523,6.3750360332037275,3.0253181564180474,3.064724578982905,4.686132407188415,5.770139395563226,2.5894742156329906,3.0321861467863385,1.3930408647185877,4.401416217025957,2.0309377005225735,5.43189222247977,4.918789849783245
314 CB Granule Glut,1.9032499300515555,4.000255108617468,1.6989994352580198,0.5649710155481158,1.5129625626715597,1.3620146398693018,0.7365078672872057,1.8406105118316543,1.0897717562256317,0.0031148375428889023,0.05790807069890421,1.2235631359169035,6.190450656330091,0.01766969924904174,0.5807923265631894,5.04333786090499,1.8799584797041078,0.01689114733367789,2.997002363842982,4.093565384608699,0.28185347730924626,0.03531901565038143,0.6834893001728257,4.975246366196798e-05,0.34755572503473764,2.6098981947920894,1.514306793232281,0.2932256760721484,3.33754238066271,0.6997890399769812,4.04429048633862,2.7621539916083124,4.2264381498278825,0.5767361660366802,1.7883937865819597,4.495080011913121,1.9899462359565607,1.3431720183193607,3.181279997558721,4.434738229109483
315 DCO UBC Glut,2.468372560224158,1.6845719695221388,2.140942823483434,0.6804649129705137,1.916939441163467,1.775159883447089,0.7171745442146817,1.8462833239652183,0.7423560886143596,0.006912806278753489,0.1507715112387353,1.1567308717940052,3.1560288136702956,0.07903563312567999,0.7127985856028103,4.994992613727349,2.1577918866576065,0.03836083971777337,4.377132054955157,4.100689824036115,0.6471276829856972,0.41324334074316066,0.8743842839543996,0.0,0.6389137590426024,2.109652753415066,1.5941466831614357,0.737573940030352,5.165102498435037,1.0285211616077798,3.2874809816544754,3.1429805706812304,2.749441666829534,0.6036851406748118,2.5236490111814316,6.148246750170487,2.6718269144083213,1.7247763218187349,3.6543495055109134,5.4198916531025585
316 Bergmann NN,2.6358199805891753,1.0922708861693602,1.9767772701266875,1.3329175100811848,2.0995994291905715,2.173441239632386,1.213926360536074,1.8517724888326892,0.792179263022175,0.0021923756391231787,0.9238963561472997,1.2474811820874765,1.419070567757349,0.8087271198168177,0.926972856222955,4.822800402539353,1.985447890067165,0.008859250460070179,3.713531564065255,3.251908141064091,0.023901568662326976,0.32226365289570374,1.4680523539982226,0.0,4.37003569156425,2.488697928141772,2.3981939950142954,1.4969972024944596,6.213609569656386,1.573870891621586,2.318694356693198,3.007886429861058,5.571559835363318,2.0171461590655198,3.848169282989594,0.1807475374320012,3.1363545635743733,1.5682652269419113,4.437147931641967,5.744860173276805
317 Astro-CB NN,2.0035876619232282,2.1276859925899196,0.958040880712318,0.9008610154087449,1.4592297243905235,1.2652492045244692,0.7572629565681332,0.9738241039511762,0.6691477237603604,0.0,0.3245914579827191,0.8103780460246515,2.32073937985169,0.37710949146386347,0.5393655400176148,3.4557979871065188,1.8016741700939365,0.011756092796236763,2.9013528729374314,2.6298109945995267,0.08570825414501981,0.24917678455094913,0.9704096878603066,0.0,3.3039722842770023,3.2313597602444095,2.1200308080041883,1.1220385969935598,2.5577897033491337,0.8219159563660344,1.695174619590208,1.5761174333123338,5.9561216331028435,0.9290171091928905,2.351885871731596,0.23686566858580618,2.237544753612616,1.0855131513311034,3.0145373494475036,4.792369078367185
318 Astro-NT NN,2.006418594371226,0.9101006532869783,0.9690144558628261,0.8883545282256219,1.2593405092787697,1.3225520831812903,0.7886834507027711,1.0907500827820682,0.6889716614851061,0.0009011061967869623,0.4140240173000052,0.8658948092571173,1.7217611967934685,0.317518027723719,0.5497175305731141,3.4472590221092383,1.6719124945244834,0.012499164572783697,2.746347763180247,2.7570946871472066,0.09105188243935851,0.026085193901473396,0.9452126435656105,0.0,2.8261663867846116,3.126545234015616,1.4870091133660583,0.7986265805543716,3.9969154755029828,0.9328995797130895,1.5712402822949836,1.629591330930484,4.073104477705649,0.7993966209046013,2.035911390664438,0.1833917004667753,2.049286017371705,0.954313890175815,2.829597014018981,4.588878725126035
319 Astro-TE NN,1.9155768385607794,0.43997965872810363,1.096753416043417,0.9497123904063539,1.3197824274931764,1.40492998073752,0.8287989939730246,1.2346711988383772,0.7595399803887276,0.0011254261901678666,0.45633681828719924,0.8619035783869513,1.3114615701754435,0.30386447924725757,0.5951244222720827,3.2020562457752186,1.982976310705581,0.011381726304167042,2.923992001967316,3.0864256393369383,0.0970610791427049,0.1038301589997908,1.1171537106869196,0.0,2.7784342045041166,3.6743756788166655,1.525075619088678,0.9273375128188027,3.9572434121627604,0.9358335486274841,1.5777403606417242,2.0182253242913326,4.406352685797856,0.9273906023979107,2.208266027989859,0.3363780323175184,2.199966873000201,1.2643632267559282,2.900468113511837,4.759438306204653
320 Astro-OLF NN,1.9321129598256952,0.2752034526051577,1.263027925982364,1.0827484637235119,1.1738829967578572,1.5619242068556942,0.9078912217101068,1.1967981822626876,0.9151599445557843,0.002597837033812691,0.3529622905789511,1.0216186361167092,1.2665412479701392,0.48363353567361256,0.6281947575551506,2.9760615317359242,1.5080130052297995,0.018406810246449943,2.6061243366447076,2.8927319295350715,0.021462615995951843,0.24739882951768674,0.8558210726236971,0.0,3.716134653490393,3.446125076168119,1.1875561405743502,0.9756169158033278,3.5958315886898764,1.0388603457882821,1.6030793002029629,2.296740953901173,3.6336380873393934,1.1318839541962333,2.9467237527007932,0.16762287062401746,2.105954001818754,1.0375937408530127,3.3057695050826497,4.851961101338639
321 Astroependymal NN,2.3731700928954336,0.9607186592244482,1.4267541657794605,1.0759360190335807,1.1511433306452517,1.4503650104070638,0.7251962450417605,1.2653042662453342,0.7760609841191923,0.0,0.27679773700701726,0.5566822700686269,0.7011959026386212,0.3083262385486008,0.4835398096542854,2.996516968522753,1.620883728389616,0.005300276465230174,2.668882657568176,2.768141520874841,0.16954508191579348,0.46206213630639115,0.6575768113910377,0.0,4.285347990401379,2.2203282055916724,1.2400714662167933,0.9831110331919286,2.776467108881319,0.7258209450678392,1.580778268250552,2.6604803885732378,2.9622082868953803,1.0603290053157064,3.6573258599677643,0.21133002638816833,1.6471107656305486,1.0816104772028985,3.613266991330432,5.885317588394338
322 Tanycyte NN,4.1378884600169625,1.48849205138968,1.967621809288637,1.6394584630407505,1.7548511155060869,2.3484378964153687,0.9342715208654973,2.0586445994341553,0.8487321285169516,0.08261040698236494,0.47422930286891424,1.0002263541986693,0.6449304790194355,0.7044207480416369,0.7766429426065132,2.903916095619771,2.1730874614484272,0.03564948555248887,3.475289712646114,4.519947757027042,0.06666401340000665,0.5099002371973066,1.0030058766923733,0.0,3.2215771648421216,2.7525463170969666,1.0981937253208303,1.4626999097083933,2.7730316106063215,0.6574972845725159,2.318406012965672,2.7890113129544614,3.083782358178452,1.255404857334806,3.1160207595398175,0.25812340494412095,2.412763703225264,1.3533948199517691,4.461132585112728,6.595952443222501
323 Ependymal NN,5.30294144610826,0.6592723959682543,1.801637086666373,2.1492783785524745,1.4159911355565538,2.8634131647538976,0.9862112931657986,1.6221797088788088,0.7347677209034182,0.023392669259861738,0.4089342842587813,1.0002591091271886,0.3898737377899488,0.25397366056708554,0.6066110836431708,3.0512744743935936,2.415895226397519,0.017551912490339064,3.149854190585876,2.1810001528091174,0.12711122431759456,2.921481113486511,0.7852531790404131,0.0,3.8424606440293347,2.5351602644158056,1.3920212090472643,1.0224490715119325,2.231190895807454,0.919814766678718,2.3139399887411534,2.471889568494485,2.942871059732007,1.1282675485005222,3.6750135211060844,0.16438631120361627,2.0533391043027143,3.5706824472836463,3.379863852845924,6.533790102031341
324 Hypendymal NN,4.9640455074447525,0.34891553233853345,1.924456287631028,2.1785138150770886,1.5979756485644003,1.9897949541215416,1.0127008390083587,1.2743527186002663,0.9084805413115796,0.0,0.4855383317247569,0.602896210101011,0.274706847376103,0.5907793971274397,0.3266541872093146,3.3924201238069602,1.4393447628981775,0.0,4.5091124472858235,2.5984497996542952,0.04440795774940107,1.6165380512210106,0.9509003694108922,0.0,3.6850954371390583,3.071302376205115,1.5087863764316916,2.1427269427896403,2.5502357860263305,1.2434041791682622,1.9929319285660339,2.6268881893844056,2.614827910773188,0.9922682913087255,3.769357341656582,0.2558621296779715,2.1498623957736887,1.5913213517168443,3.0919280120794723,5.685666094581
325 CHOR NN,4.113499027841232,0.6290664763009849,3.482483547274806,1.8568091662991948,3.370888163061703,3.8259690759562646,1.6965684865703101,2.4170557991797184,3.6719640613603994,0.028282407952957795,1.8102485362221212,1.476944140526427,0.5997370301174516,0.24713558910273703,0.8545191508381307,3.243712064598789,2.2767101105521705,0.04593039059839329,5.686258653632733,3.485370857375009,0.10161901121379949,2.0512888702023933,2.599143053804125,0.0,3.102702276546414,4.964228510856628,1.33360451960764,1.674341361562745,4.807052796127415,2.140205594170995,2.7199754732496597,4.194578352094698,4.275398059051578,1.906041700799926,5.058949753015983,0.3670610299631327,5.3332960931192925,2.869469216390818,5.476151016579957,7.906818611281259
